---
0.0,-0.07,0.0
0.135,0.055,-0.1963495408493614
0.305,-0.225,-0.1963495408493614
0.5650000000000001,-0.035,-0.1963495408493614
0.735,-0.315,-0.1963495408493614
0.995,-0.125,-0.1963495408493614
1.165,-0.405,-0.1963495408493614
1.425,-0.215,-0.1963495408493614
1.595,-0.495,-0.1963495408493614
1.7850000000000001,-0.315,-0.589048622548086
1.70731175576529,-0.43862550154695107,-0.5541836619377136
---
0.0,-0.07,0.0
0.075,0.165,0.6872233929727676
0.395,0.115,0.6872233929727676
0.41500000000000004,0.445,0.6872233929727676
0.735,0.395,0.6872233929727676
0.755,0.725,0.6872233929727676
1.075,0.675,0.6872233929727676
1.095,1.0050000000000001,0.6872233929727676
1.175,0.785,0.0
1.235,1.025,-0.2945243112740421
1.095,0.835,-0.9817477042468106
1.325,0.915,-1.2762720155208527
1.1936619561557396,0.8729283224081172,-1.228662133216858
---
0.0,-0.07,0.0
0.125,0.075,0.294524311274043
0.405,-0.095,0.294524311274043
0.545,0.195,0.294524311274043
0.8250000000000001,0.025,0.294524311274043
0.965,0.315,0.294524311274043
1.175,0.045,0.0
1.395,0.28500000000000003,0.0
1.615,0.045,0.0
1.7650000000000001,0.255,-0.3926990816987246
1.7146810795589105,0.13008236262857903,-0.3978305757045746
---
0.0,-0.07,0.0
0.17500000000000002,0.045,-0.1963495408493614
0.23500000000000001,-0.295,-0.4908738521234053
0.545,-0.185,-0.4908738521234053
0.495,-0.525,-0.7853981633974492
0.8250000000000001,-0.515,-0.7853981633974492
0.685,-0.8250000000000001,-1.0799224746714913
1.0050000000000001,-0.905,-1.0799224746714913
0.895,-1.215,-1.0799224746714913
1.235,-1.165,-0.7853981633974492
1.225,-1.495,-0.7853981633974492
1.555,-1.485,-0.7853981633974492
1.545,-1.815,-0.7853981633974492
1.875,-1.805,-0.7853981633974492
1.7741904198042073,-1.9073568163112167,-0.7574576735496521
---
0.005,0.075,0.0
0.20500000000000002,-0.145,-0.589048622548086
0.525,-0.065,-0.589048622548086
0.5750000000000001,-0.385,-0.589048622548086
0.895,-0.305,-0.589048622548086
0.9450000000000001,-0.625,-0.589048622548086
1.2650000000000001,-0.545,-0.589048622548086
1.2750000000000001,-0.805,-0.1963495408493614
1.435,-0.615,-0.1963495408493614
1.545,-0.855,0.1963495408493623
1.615,-0.615,0.1963495408493623
1.634373124621289,-0.7497308101143366,0.17154349386692047
---
0.0,-0.07,0.0
0.095,0.065,0.589048622548086
0.41500000000000004,-0.015,0.589048622548086
0.395,0.23500000000000001,0.589048622548086
0.715,0.155,0.589048622548086
0.765,0.47500000000000003,0.589048622548086
1.085,0.395,0.589048622548086
1.095,0.655,0.1963495408493623
1.127506448564109,0.5223990711049488,0.2043224722146988
---
0.0,-0.07,0.0
-0.025,0.135,0.6872233929727676
0.20500000000000002,0.045,0.6872233929727676
0.095,0.365,0.9817477042468106
0.41500000000000004,0.41500000000000004,0.9817477042468106
0.335,0.735,0.9817477042468106
0.655,0.785,0.9817477042468106
0.5750000000000001,1.105,0.9817477042468106
0.895,1.155,0.9817477042468106
0.8150000000000001,1.475,0.9817477042468106
1.135,1.5250000000000001,0.9817477042468106
1.045,1.7650000000000001,0.589048622548086
1.1172748575635378,1.6433466574195323,0.544608473777771
---
0.0,-0.07,0.0
0.105,0.045,0.6872233929727676
0.425,-0.005,0.6872233929727676
0.445,0.325,0.6872233929727676
0.765,0.275,0.6872233929727676
0.745,0.535,0.294524311274043
0.925,0.355,0.294524311274043
1.0050000000000001,0.595,-0.0981747704246807
0.991116270281859,0.4552062186922543,-0.12915268540382385
---
0.005,0.075,0.0
0.115,-0.105,-0.3926990816987246
0.41500000000000004,0.035,-0.3926990816987246
0.525,-0.275,-0.3926990816987246
0.8250000000000001,-0.135,-0.3926990816987246
0.935,-0.445,-0.3926990816987246
1.235,-0.305,-0.3926990816987246
1.345,-0.615,-0.3926990816987246
1.645,-0.47500000000000003,-0.3926990816987246
1.705,-0.725,0.0
1.825,-0.505,0.0
1.975,-0.715,0.3926990816987246
1.815,-0.545,1.0799224746714913
1.9425060456382142,-0.6112995617482535,1.1056689023971558
---
0.0,-0.07,0.0
0.195,0.075,-0.3926990816987246
0.305,-0.23500000000000001,-0.3926990816987246
0.605,-0.095,-0.3926990816987246
0.665,-0.34500000000000003,0.0
0.885,-0.105,0.0
1.105,-0.34500000000000003,0.0
1.325,-0.105,0.0
1.545,-0.34500000000000003,0.0
